,last_update,pub_key,alias,addresses,color,features.0.name,features.0.is_required,features.0.is_known,features.5.name,features.5.is_required,features.5.is_known,features.7.name,features.7.is_required,features.7.is_known,features.9.name,features.9.is_required,features.9.is_known,features.12.name,features.12.is_required,features.12.is_known,features.14.name,features.14.is_required,features.14.is_known,features.17.name,features.17.is_required,features.17.is_known,features.31.name,features.31.is_required,features.31.is_known,features.45.name,features.45.is_required,features.45.is_known,features.13.name,features.13.is_required,features.13.is_known,features.15.name,features.15.is_required,features.15.is_known,outCount,outCapacity,inCount,inCapacity,chCount
67,0,0282df350084f7bb5ec5ee22690eab23378ea0278a73806e997c4be6ac8fa13c96,,[],#000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,179997490.0,0.0,0.0,1.0
68,1683078785,02843fac504798cce112ce29c2dca7cc86a2793e2c420382d363f68bb6e4cb90a2,02843fac504798cce112,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,1.0,1000000.0,0.0,0.0,1.0
69,1672222207,0286b28d821f0f1d134ac28580b72e17df8fe727c6df7ccea9d4fc4ae0697e485e,0286b28d821f0f1d134a,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,1.0,9900000.0,0.0,0.0,1.0
168,0,0349304a72d071eb013b2ed7c3f1236dcb5572855495d48c61250dbd3907a2d95a,,[],#000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5000000.0,0.0,0.0,1.0
71,0,0288d937d6e6b2265b4ccca0ecbb96d7e4e21d5c73dec97d42ef0b5d92903ea1ba,,[],#000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1073737653.0,0.0,0.0,1.0
72,1675024080,028941b671b47cedf51c2367f234b060404e1d7487af885b7ff36bfe77ed1f7ee1,028941b671b47cedf51c,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,1.0,4000000.0,0.0,0.0,1.0
74,1674307137,028daee22fae4faecd2c118fda4be913aca40d1e39f408547f5ce9f6d0a5bacdcb,028daee22fae4faecd2c,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,1.0,4000000.0,0.0,0.0,1.0
149,1684425156,0321409b9e57026aefb4adda6ebd4cca3097ab46ff0b152bdb947c3702b1628e91,0321409b9e57026aefb4,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,1.0,1000000.0,0.0,0.0,1.0
75,1681653435,028e309db2c249fd95caee96860377467d354b16333f9bf2c03cf64a5236fd298a,028e309db2c249fd95ca,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,1.0,10000000.0,0.0,0.0,1.0
76,1675870614,029000bb2caec4e7c07659adfeb7c5dc4995d7b2348313f846145549da32b01b55,029000bb2caec4e7c076,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,1.0,10000000.0,0.0,0.0,1.0
77,1694145090,0290a8a6150796ac7cce9399b4047703498fd035c8dbaf7cc83e4392557b5a162e,0290a8a6150796ac7cce,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,1.0,10000000.0,0.0,0.0,1.0
80,1684055328,0296fd737dfa6314c8be118633992fc8f773348fb62bba2a65acd28d7a039154e5,0296fd737dfa6314c8be,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,1.0,10000000.0,0.0,0.0,1.0
144,1674680430,031675627efbf26ee05aa2a8715811c18fe1a8423caa19857a5798fda50b0276e7,031675627efbf26ee05a,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,1.0,500000.0,0.0,0.0,1.0
143,1671752002,0309b902f259aa876ecbc3e8e93fa05b84d106e7fdaa82d714b13dc13f7865a036,0309b902f259aa876ecb,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,1.0,40000000.0,0.0,0.0,1.0
167,1681908270,03469d22cb90b61e05ebe7b4464126149e278cc541522b3344dbc2f0991c83f3c2,03469d22cb90b61e05eb,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,1.0,80000000.0,0.0,0.0,1.0
60,1672889964,027894f99a67baaf712dc4c84eeb4fdd997f8abd7c67836cc9c01464f4296fd5d0,027894f99a67baaf712d,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,1.0,5000000.0,0.0,0.0,1.0
1,1675065331,0207b03378301c5b34f78798f48359513d9f9086d8e56455b9a00eff715558586f,0207b03378301c5b34f7,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,1.0,3000000.0,0.0,0.0,1.0
184,1682967011,036dd52770f148f2a95001e73088396d1e94ef1d37a3662bb80447803e8086ad93,036dd52770f148f2a950,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,1.0,100000.0,0.0,0.0,1.0
142,0,030974578662f7d2a3b070b70b41f3ba154e711ce07dffcce713a818070036b694,,[],#000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5000000.0,0.0,0.0,1.0
127,1692812390,02e94f035a9fcfdff80c44536d05b4ebb67867a84c971bd8cb57eb9275a43cad03,02e94f035a9fcfdff80c,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,1.0,500000.0,0.0,0.0,1.0
192,1680464493,038385e8b8c0a46e4759bdb3aff2b689642a90a53e3497f12a1726a3cd1716104c,038385e8b8c0a46e4759,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,1.0,100000.0,0.0,0.0,1.0
43,1692694161,024edffad59cb45807362a80e11147677dd00076a1272e2756ec84e01e1554b11c,024edffad59cb4580736,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,1.0,5000000.0,0.0,0.0,1.0
44,0,024f2e17067902c2f7d7bf3caa5a3f208c2b7a37602ce01882d468fb86ae20b52d,,[],#000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5000000.0,0.0,0.0,1.0
89,1674268797,02aab6051d7b1879c73ec3d29aee96deac62ae96114ba087f8276c83a3b8cad67e,02aab6051d7b1879c73e,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,1.0,1000000.0,0.0,0.0,1.0
47,1675745134,0256a9dc3e4a0b3263485ec6adf591afb72fb8eefc49729ba1adbff7c4af44fb88,0256a9dc3e4a0b326348,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,1.0,5000000.0,0.0,0.0,1.0
187,0,037603c8c2cdedb9f9f188f046cc0686fa8a0dafb89395106e6dcea659c1d9445e,,[],#000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,19000000.0,0.0,0.0,1.0
186,1689160174,0373457ac463076bf69f3412c9ea567588635f0185e52f3e4027eb65112bc5343f,0373457ac463076bf69f,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,1.0,10000000.0,0.0,0.0,1.0
185,0,036fa0dcbeb7d0e2947a7e9a3128d4a44d9af5b00daf9ca0a6c0724f4da4c1cbe9,,[],#000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,12000000.0,0.0,0.0,1.0
129,1712577775,02eda0c99c15fe8e4308ecc8454416df8ee43a4ee5a89089a81fc6ff0bdd20103d,02eda0c99c15fe8e4308,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,amp,False,True,,,,,,,,,,1.0,4000000.0,0.0,0.0,1.0
171,1724236561,035044943fda4c8ab75a87cd1de877698c554ec24155b7653d6378d716930addba,⚡ln.dcrhive.com⚡,"[{'network': 'tcp', 'addr': '51.75.161.171:9735'}]",#a333ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,amp,False,True,explicit-commitment-type,False,True,,,,,,,1.0,1000000666.0,0.0,0.0,1.0
130,1682946141,02eed9a7cc036f58539126bab6f4f01fa89734ffa9b2ce9dcbda7e93d75343f5b7,02eed9a7cc036f585391,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,1.0,8000000.0,0.0,0.0,1.0
181,1725251365,0369943e4ec6388c0a53dbc0a9a8db3fe372f34be53b4be6484e8b28884c246d06,0369943e4ec6388c0a53,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,amp,False,True,explicit-commitment-type,False,True,,,,,,,1.0,5000000.0,0.0,0.0,1.0
131,1720798351,02eff4d2148281fda2cf590e63054e8803787e7541b99bdb9a97f648235f7f4e7e,02eff4d2148281fda2cf,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,amp,False,True,explicit-commitment-type,False,True,,,,,,,1.0,100000000.0,0.0,0.0,1.0
52,1677182631,026378a6beef3b6317e23c2e1e727d6f9558a2e9e5b606a25413e4c750d569b8b2,026378a6beef3b6317e2,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,1.0,4000000.0,0.0,0.0,1.0
104,1725503482,02c953cf7c4bb49476bddb8859a1c840549d82e6c63e3642a9fb34ebf36f9d57da,02c953cf7c4bb49476bd,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,amp,False,True,explicit-commitment-type,False,True,,,,,,,1.0,50000000.0,0.0,0.0,1.0
88,1723186616,02a8ab29bfe954e1471311644e0aca2a14f29766d0c11611583944302a11adb435,02a8ab29bfe954e14713,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,amp,False,True,explicit-commitment-type,False,True,,,,,,,1.0,1000000.0,0.0,0.0,1.0
87,1692192983,02a702ba822ee59781640493c0c8e54a9e5785698e28665824f5e8fe9a3e9a4564,02a702ba822ee5978164,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,1.0,9000000.0,0.0,0.0,1.0
55,1725275810,0266df1eca51bd6995626e949d80f791c45190c2354bf00d70701835a9202c7fe2,0266df1eca51bd699562,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,amp,False,True,explicit-commitment-type,False,True,,,,,,,1.0,1200000.0,0.0,0.0,1.0
56,1687513421,026c72e76683e279b9b9f242344d9a57ff6b1e833968d038570e53717708373c7a,026c72e76683e279b9b9,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,1.0,100000.0,0.0,0.0,1.0
85,1680382964,02a2b48dd30ec8e76067402246e15396f7d73d1aa2a8befd19d301a2ecf94830d9,02a2b48dd30ec8e76067,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,,,,,,,multi-path-payments,False,True,,,,,,,static-remote-key,False,True,payment-addr,False,True,1.0,12500000.0,0.0,0.0,1.0
178,1725540295,0362c993b027256a45333ac664f112fd78bb9e730acae0b315782638b48bdd68ca,0362c993b027256a4533,[],#3399ff,data-loss-protect,True,True,upfront-shutdown-script,False,True,gossip-queries,False,True,tlv-onion,False,True,static-remote-key,True,True,payment-addr,True,True,multi-path-payments,False,True,amp,False,True,explicit-commitment-type,False,True,,,,,,,1.0,2500000.0,0.0,0.0,1.0
